primed,text,0.150680814629
primed,text,0.175851137922
primed,text,0.175955647436
primed,text,0.216220455591
primed,text,0.230983835418
primed,text,0.231065243631
primed,text,0.257010571556
primed,text,0.305852839271
primed,text,0.378230984653
primed,text,0.382161539798
primed,text,0.408173895139
primed,text,0.426969643977
primed,text,0.428921640825
primed,text,0.497939599816
primed,text,0.518477449104
primed,text,0.585769591839
primed,text,0.66327589372
primed,text,0.784182254004
primed,text,0.787326517845
primed,2d,0.0180854343743
primed,2d,0.0293300888631
primed,2d,0.0394206208377
primed,2d,0.0683243364185
primed,2d,0.151387053833
primed,2d,0.205236829008
primed,2d,0.212408546635
primed,2d,0.228768809678
primed,2d,0.24598630169
primed,2d,0.279426086741
primed,2d,0.309769724466
primed,2d,0.315067446042
primed,2d,0.366858849102
primed,2d,0.382838940552
primed,2d,0.415323133341
primed,2d,0.466970026502
primed,2d,0.71981975438
primed,2d,0.897751862408
primed,2d,1.0
unprimed,text,0.138171582996
unprimed,text,0.15078824813
unprimed,text,0.151682908895
unprimed,text,0.152059065851
unprimed,text,0.181796080173
unprimed,text,0.186863368609
unprimed,text,0.197301646143
unprimed,text,0.200559924459
unprimed,text,0.220312647155
unprimed,text,0.230602902944
unprimed,text,0.234334930728
unprimed,text,0.24274008434
unprimed,text,0.25434633618
unprimed,text,0.260463765431
unprimed,text,0.2800250844
unprimed,text,0.300654041392
unprimed,text,0.306151435987
unprimed,text,0.338638433556
unprimed,text,0.403760843876
unprimed,2d,0.0
unprimed,2d,0.00995133593902
unprimed,2d,0.0138714999269
unprimed,2d,0.0210878581742
unprimed,2d,0.0374343368494
unprimed,2d,0.0492342868077
unprimed,2d,0.0572429666708
unprimed,2d,0.0574704931017
unprimed,2d,0.0897827679284
unprimed,2d,0.101740303972
unprimed,2d,0.106451077723
unprimed,2d,0.107666359189
unprimed,2d,0.123129757693
unprimed,2d,0.128123202814
unprimed,2d,0.148434558707
unprimed,2d,0.155421616388
unprimed,2d,0.182593702394
unprimed,2d,0.186187221901
unprimed,2d,0.231531530872
