history-text,history-2d,nohistory-2d,nohistory-text
0.357142857143,0.255102040816,0.0,0.31887755102
0.360544217687,0.272108843537,0.0,0.331632653061
0.374149659864,0.293367346939,0.102040816327,0.357142857143
0.374149659864,0.301484230056,0.102040816327,0.374149659864
0.379008746356,0.30612244898,0.102040816327,0.408163265306
0.395408163265,0.30612244898,0.272108843537,0.415451895044
0.403726708075,0.315398886827,0.294784580499,0.446428571429
0.454545454545,0.323129251701,0.340136054422,0.446428571429
0.455782312925,0.340136054422,0.357142857143,0.454545454545
0.459183673469,0.340136054422,0.3663003663,0.456754130224
0.459183673469,0.374149659864,0.382653061224,0.462585034014
0.469387755102,0.380333951763,0.408163265306,0.47418967587
0.482374768089,0.408163265306,0.423861852433,0.482993197279
0.484693877551,0.408163265306,0.437317784257,0.48833819242
0.486194477791,0.425170068027,0.442176870748,0.493197278912
0.499462943072,0.447409733124,0.442176870748,0.496777658432
0.503826530612,0.464121132324,0.448979591837,0.497959183673
0.510204081633,0.46485260771,0.466472303207,0.499648135116
0.510204081633,0.46556122449,0.473098330241,0.504535147392
0.510204081633,0.473760932945,0.47619047619,0.510204081633
0.510204081633,0.47619047619,0.484693877551,0.510204081633
0.510204081633,0.478806907378,0.484693877551,0.518053375196
0.510204081633,0.479591836735,0.48733286418,0.520408163265
0.518707482993,0.480442176871,0.49387755102,0.521541950113
0.518950437318,0.481859410431,0.495626822157,0.522959183673
0.521541950113,0.489795918367,0.495626822157,0.539358600583
0.522959183673,0.495626822157,0.510204081633,0.539358600583
0.52380952381,0.498866213152,0.510204081633,0.544217687075
0.529953917051,0.510204081633,0.510204081633,0.544217687075
0.530612244898,0.518053375196,0.516581632653,0.545696539485
0.534693877551,0.520408163265,0.518707482993,0.547052154195
0.540816326531,0.532879818594,0.524781341108,0.549076773567
0.544217687075,0.535714285714,0.524781341108,0.552721088435
0.544217687075,0.539358600583,0.524781341108,0.556586270872
0.553935860058,0.540816326531,0.527210884354,0.561224489796
0.556586270872,0.544217687075,0.532879818594,0.566893424036
0.561224489796,0.544217687075,0.538033395176,0.578231292517
0.561224489796,0.548469387755,0.538353272343,0.578231292517
0.563654033042,0.551020408163,0.539358600583,0.581632653061
0.571428571429,0.561224489796,0.544217687075,0.584415584416
0.573372206025,0.561224489796,0.544217687075,0.587557603687
0.578231292517,0.566893424036,0.546647230321,0.593692022263
0.583090379009,0.566893424036,0.551020408163,0.594237695078
0.58905380334,0.578231292517,0.551948051948,0.598935226264
0.591836734694,0.578231292517,0.555222088836,0.599489795918
0.595238095238,0.580021482277,0.559578670178,0.603741496599
0.595238095238,0.581632653061,0.561224489796,0.607993197279
0.596133190118,0.581632653061,0.568513119534,0.608843537415
0.607385811467,0.583090379009,0.578231292517,0.612244897959
0.61761546724,0.586734693878,0.578231292517,0.612244897959
0.632653061224,0.590762620838,0.580847723705,0.612244897959
0.634110787172,0.600907029478,0.5879494655,0.612244897959
0.637755102041,0.600907029478,0.590379008746,0.61862244898
0.637755102041,0.600907029478,0.593692022263,0.62358276644
0.639455782313,0.602040816327,0.593692022263,0.627705627706
0.646258503401,0.612244897959,0.596546310832,0.63025210084
0.657596371882,0.62358276644,0.600907029478,0.639455782313
0.659340659341,0.626822157434,0.602040816327,0.64139941691
0.663265306122,0.62925170068,0.604686318972,0.642857142857
0.663265306122,0.632653061224,0.612244897959,0.642857142857
0.663265306122,0.634920634921,0.612244897959,0.660835762877
0.663265306122,0.637755102041,0.62358276644,0.661047027507
0.668934240363,0.637755102041,0.634110787172,0.666266506603
0.677842565598,0.637755102041,0.634920634921,0.667903525046
0.680272108844,0.646258503401,0.651491365777,0.667903525046
0.681632653061,0.673469387755,0.65306122449,0.67055393586
0.683673469388,0.673469387755,0.668934240363,0.672268907563
0.688775510204,0.687432867884,0.671768707483,0.679209183673
0.69387755102,0.701203558346,0.673469387755,0.685131195335
0.697278911565,0.707482993197,0.675039246468,0.687074829932
0.698979591837,0.708915145005,0.677842565598,0.690276110444
0.710204081633,0.714285714286,0.687666370896,0.691609977324
0.714285714286,0.739795918367,0.688775510204,0.691609977324
0.714285714286,0.758017492711,0.714285714286,0.714285714286
0.714285714286,0.793650793651,0.714285714286,0.758017492711
0.724489795918,0.804988662132,0.722135007849,0.765306122449
0.734693877551,0.816326530612,0.722789115646,0.765306122449
0.739795918367,0.816326530612,0.723562152134,0.78231292517
0.755102040816,0.816326530612,0.756029684601,0.797193877551
0.755102040816,0.82560296846,0.765306122449,0.800214822771
0.760667903525,0.827664399093,0.765306122449,0.816326530612
0.780612244898,0.829081632653,0.777080062794,0.841836734694
0.800627943485,0.877551020408,0.816326530612,0.850340136054
0.816326530612,0.877551020408,0.816326530612,0.850340136054
0.820105820106,0.918367346939,0.826530612245,0.886970172684
0.829081632653,0.936920222635,1.0,0.955961331901
