primed,text,0.0607176740719
primed,text,0.115396746002
primed,text,0.123490913975
primed,text,0.0826284422715
primed,text,0.0756149008709
primed,text,0.310529501704
primed,text,0.323734056976
primed,text,0.128571781059
primed,text,0.0755928946018
primed,text,0.0716020575645
primed,text,0.19245008973
primed,text,0.225983456145
primed,text,0.0538853809209
primed,text,0.153308172196
primed,text,0.147756380494
primed,text,0.0606894230586
primed,text,0.116459253723
primed,text,0.0360374985078
primed,text,0.2251334987
primed,text,0.09583148475
primed,text,0.129099444874
primed,2d,0.0238095238095
primed,2d,0.0983223773786
primed,2d,0.207735026919
primed,2d,0.068632963476
primed,2d,0.0210818510678
primed,2d,0.316227766017
primed,2d,0.112322630164
primed,2d,0.0705716222831
primed,2d,0.0169030850946
primed,2d,0.0316227766017
primed,2d,0.255833636801
primed,2d,0.0968902972096
primed,2d,0.0749941288133
primed,2d,0.0180421959122
primed,2d,0.0796483614902
primed,2d,0.0540762915122
primed,2d,0.283473354757
primed,2d,0.139384685012
primed,2d,0.125423496144
primed,2d,0.0886878046437
primed,2d,0.116642368704
primed,2d,0.0422577127364
primed,2d,0.115470053838
primed,2d,0.0653784460363
primed,2d,0.196065729897
primed,2d,0.149274029878
primed,2d,0.150659368905
primed,2d,0.116642368704
primed,2d,0.117085227686
primed,2d,0.0916864520566
primed,2d,0.0931676243128
primed,2d,0.0327033373442
primed,2d,0.0338990822187
primed,2d,0.0248901223235
primed,2d,0.0555648342444
primed,2d,0.03194382825
primed,2d,0.158113883008
primed,2d,0.0912870929175
primed,2d,0.5
primed,2d,0.132959082705
primed,2d,0.120826052311
primed,2d,0.139191664146
primed,2d,0.036420131733
primed,2d,0.091930135716
primed,2d,0.0607487284279
primed,2d,0.0481125224325
primed,2d,0.0342896333249
primed,2d,0.0719002921988
primed,2d,0.0504582383591
primed,2d,0.0408248290464
primed,2d,0.0408248290464
primed,2d,0.06248938209
primed,2d,0.0513655664967
primed,2d,0.0619090487433
primed,2d,0.0227328899273
primed,2d,0.187231031075
primed,2d,0.0547554755363
primed,2d,0.188185093515
primed,2d,0.408248290464
primed,2d,0.0824786098842
primed,2d,0.0505076272276
