nohistory,text,a,120
nohistory,text,a,123
nohistory,text,a,132
nohistory,text,a,139
nohistory,text,a,139
nohistory,text,a,191
nohistory,text,a,198
nohistory,text,a,212
nohistory,text,a,217
nohistory,text,a,238
nohistory,text,a,255
nohistory,text,a,268
nohistory,text,a,278
nohistory,text,a,281
nohistory,text,a,322
nohistory,text,a,332
nohistory,text,a,332
nohistory,text,a,388
nohistory,text,a,393
nohistory,text,a,425
nohistory,text,a,428
nohistory,text,a,465
nohistory,text,a,475
nohistory,text,a,524
nohistory,text,a,531
nohistory,text,a,576
nohistory,text,b,61
nohistory,text,b,74
nohistory,text,b,108
nohistory,text,b,115
nohistory,text,b,121
nohistory,text,b,129
nohistory,text,b,138
nohistory,text,b,148
nohistory,text,b,156
nohistory,text,b,175
nohistory,text,b,181
nohistory,text,b,193
nohistory,text,b,248
nohistory,text,b,252
nohistory,text,b,256
nohistory,text,b,276
nohistory,text,b,279
nohistory,text,b,294
nohistory,text,b,334
nohistory,text,b,346
nohistory,text,b,370
nohistory,text,b,374
nohistory,text,b,394
nohistory,text,b,514
nohistory,text,b,565
nohistory,text,b,717
nohistory,text,c,42
nohistory,text,c,69
nohistory,text,c,85
nohistory,text,c,100
nohistory,text,c,108
nohistory,text,c,113
nohistory,text,c,114
nohistory,text,c,128
nohistory,text,c,133
nohistory,text,c,134
nohistory,text,c,156
nohistory,text,c,162
nohistory,text,c,177
nohistory,text,c,184
nohistory,text,c,194
nohistory,text,c,195
nohistory,text,c,225
nohistory,text,c,275
nohistory,text,c,278
nohistory,text,c,288
nohistory,text,c,323
nohistory,text,c,327
nohistory,text,c,348
nohistory,text,c,349
nohistory,text,c,433
nohistory,text,c,482
nohistory,2d,a,36
nohistory,2d,a,93
nohistory,2d,a,117
nohistory,2d,a,123
nohistory,2d,a,126
nohistory,2d,a,131
nohistory,2d,a,156
nohistory,2d,a,171
nohistory,2d,a,171
nohistory,2d,a,179
nohistory,2d,a,197
nohistory,2d,a,214
nohistory,2d,a,223
nohistory,2d,a,225
nohistory,2d,a,230
nohistory,2d,a,268
nohistory,2d,a,280
nohistory,2d,a,298
nohistory,2d,a,302
nohistory,2d,a,327
nohistory,2d,a,334
nohistory,2d,a,473
nohistory,2d,a,538
nohistory,2d,a,572
nohistory,2d,a,629
nohistory,2d,a,659
nohistory,2d,b,24
nohistory,2d,b,30
nohistory,2d,b,52
nohistory,2d,b,66
nohistory,2d,b,83
nohistory,2d,b,91
nohistory,2d,b,109
nohistory,2d,b,116
nohistory,2d,b,120
nohistory,2d,b,170
nohistory,2d,b,188
nohistory,2d,b,192
nohistory,2d,b,202
nohistory,2d,b,225
nohistory,2d,b,229
nohistory,2d,b,246
nohistory,2d,b,257
nohistory,2d,b,263
nohistory,2d,b,274
nohistory,2d,b,287
nohistory,2d,b,299
nohistory,2d,b,340
nohistory,2d,b,356
nohistory,2d,b,396
nohistory,2d,b,409
nohistory,2d,b,465
nohistory,2d,c,23
nohistory,2d,c,30
nohistory,2d,c,40
nohistory,2d,c,45
nohistory,2d,c,56
nohistory,2d,c,68
nohistory,2d,c,105
nohistory,2d,c,111
nohistory,2d,c,116
nohistory,2d,c,119
nohistory,2d,c,128
nohistory,2d,c,150
nohistory,2d,c,159
nohistory,2d,c,207
nohistory,2d,c,211
nohistory,2d,c,230
nohistory,2d,c,250
nohistory,2d,c,252
