history,text,a,3
history,text,a,4
history,text,a,3
history,text,a,4
history,text,a,5
history,text,a,3
history,text,a,5
history,text,a,1
history,text,a,4
history,text,a,4
history,text,a,3
history,text,a,2
history,text,a,5
history,text,a,2
history,text,a,4
history,text,a,5
history,text,a,5
history,text,a,3
history,text,a,4
history,text,a,3
history,text,a,4
history,text,a,4
history,text,a,3
history,text,a,4
history,text,a,3
history,text,a,5
history,text,a,4
history,text,a,4
history,text,a,1
history,text,b,4
history,text,b,5
history,text,b,5
history,text,b,5
history,text,b,3
history,text,b,2
history,text,b,2
history,text,b,3
history,text,b,2
history,text,b,3
history,text,b,4
history,text,b,4
history,text,b,4
history,text,b,4
history,text,b,4
history,text,b,5
history,text,b,5
history,text,b,4
history,text,b,4
history,text,b,5
history,text,b,4
history,text,b,5
history,text,b,5
history,text,b,4
history,text,b,4
history,text,b,5
history,text,b,4
history,text,b,4
history,text,b,5
history,text,c,5
history,text,c,4
history,text,c,5
history,text,c,4
history,text,c,4
history,text,c,5
history,text,c,4
history,text,c,4
history,text,c,4
history,text,c,4
history,text,c,4
history,text,c,5
history,text,c,4
history,text,c,3
history,text,c,4
history,text,c,5
history,text,c,5
history,text,c,5
history,text,c,3
history,text,c,4
history,text,c,3
history,text,c,5
history,text,c,3
history,text,c,4
history,text,c,5
history,text,c,3
history,text,c,5
history,text,c,3
history,text,c,2
history,2d,a,3
history,2d,a,3
history,2d,a,5
history,2d,a,3
history,2d,a,4
history,2d,a,3
history,2d,a,5
history,2d,a,3
history,2d,a,5
history,2d,a,1
history,2d,a,4
history,2d,a,5
history,2d,a,5
history,2d,a,4
history,2d,a,5
history,2d,a,5
history,2d,a,4
history,2d,a,4
history,2d,a,4
history,2d,a,5
history,2d,a,3
history,2d,a,3
history,2d,a,3
history,2d,a,5
history,2d,a,3
history,2d,a,4
history,2d,a,3
history,2d,a,4
history,2d,a,4
history,2d,b,2
history,2d,b,4
history,2d,b,5
history,2d,b,4
history,2d,b,4
history,2d,b,4
history,2d,b,3
history,2d,b,4
history,2d,b,4
history,2d,b,5
history,2d,b,5
history,2d,b,4
history,2d,b,5
history,2d,b,5
history,2d,b,4
history,2d,b,2
history,2d,b,4
history,2d,b,3
history,2d,b,5
history,2d,b,5
history,2d,b,3
history,2d,b,4
history,2d,b,3
history,2d,b,5
history,2d,b,5
history,2d,b,3
history,2d,b,4
history,2d,b,4
history,2d,b,5
history,2d,c,4
history,2d,c,3
history,2d,c,4
history,2d,c,4
history,2d,c,4
history,2d,c,5
history,2d,c,4
history,2d,c,4
history,2d,c,3
history,2d,c,5
history,2d,c,3
history,2d,c,4
history,2d,c,3
history,2d,c,3
history,2d,c,3
history,2d,c,5
history,2d,c,4
history,2d,c,4
history,2d,c,5
history,2d,c,5
history,2d,c,3
history,2d,c,3
history,2d,c,3
history,2d,c,5
history,2d,c,4
history,2d,c,4
history,2d,c,4
history,2d,c,4
history,2d,c,4
nohistory,text,a,4
nohistory,text,a,3
nohistory,text,a,5
nohistory,text,a,5
nohistory,text,a,4
nohistory,text,a,5
nohistory,text,a,4
nohistory,text,a,3
nohistory,text,a,3
nohistory,text,a,3
nohistory,text,a,4
nohistory,text,a,3
nohistory,text,a,3
nohistory,text,a,4
nohistory,text,a,5
nohistory,text,a,4
nohistory,text,a,3
nohistory,text,a,4
nohistory,text,a,3
nohistory,text,a,5
nohistory,text,a,4
nohistory,text,a,5
nohistory,text,a,4
nohistory,text,a,4
nohistory,text,a,4
nohistory,text,a,3
nohistory,text,a,2
nohistory,text,a,5
nohistory,text,a,4
nohistory,text,b,5
nohistory,text,b,5
nohistory,text,b,4
nohistory,text,b,4
nohistory,text,b,4
nohistory,text,b,5
nohistory,text,b,4
nohistory,text,b,3
nohistory,text,b,3
nohistory,text,b,5
nohistory,text,b,4
nohistory,text,b,4
nohistory,text,b,3
nohistory,text,b,4
nohistory,text,b,5
nohistory,text,b,3
nohistory,text,b,5
nohistory,text,b,5
nohistory,text,b,2
nohistory,text,b,4
nohistory,text,b,5
nohistory,text,b,4
nohistory,text,b,5
nohistory,text,b,5
nohistory,text,b,4
nohistory,text,b,4
nohistory,text,b,4
nohistory,text,b,4
nohistory,text,b,5
nohistory,text,c,5
nohistory,text,c,5
nohistory,text,c,5
nohistory,text,c,5
nohistory,text,c,4
nohistory,text,c,4
nohistory,text,c,5
nohistory,text,c,4
nohistory,text,c,3
nohistory,text,c,2
nohistory,text,c,5
nohistory,text,c,3
nohistory,text,c,5
nohistory,text,c,4
nohistory,text,c,5
nohistory,text,c,5
nohistory,text,c,4
nohistory,text,c,5
nohistory,text,c,4
nohistory,text,c,5
nohistory,text,c,5
nohistory,text,c,4
nohistory,text,c,4
nohistory,text,c,3
nohistory,text,c,5
nohistory,text,c,2
nohistory,text,c,4
nohistory,text,c,4
nohistory,text,c,5
nohistory,2d,a,4
nohistory,2d,a,3
nohistory,2d,a,4
nohistory,2d,a,5
nohistory,2d,a,4
nohistory,2d,a,3
nohistory,2d,a,4
nohistory,2d,a,3
nohistory,2d,a,5
nohistory,2d,a,2
nohistory,2d,a,3
nohistory,2d,a,3
nohistory,2d,a,4
nohistory,2d,a,5
nohistory,2d,a,5
nohistory,2d,a,4
nohistory,2d,a,4
nohistory,2d,a,4
nohistory,2d,a,3
nohistory,2d,a,4
nohistory,2d,a,4
nohistory,2d,a,3
nohistory,2d,a,3
nohistory,2d,a,5
nohistory,2d,a,4
nohistory,2d,a,5
nohistory,2d,a,4
nohistory,2d,a,4
nohistory,2d,a,4
nohistory,2d,b,4
nohistory,2d,b,4
nohistory,2d,b,4
nohistory,2d,b,5
nohistory,2d,b,4
nohistory,2d,b,3
nohistory,2d,b,5
nohistory,2d,b,4
nohistory,2d,b,4
nohistory,2d,b,5
nohistory,2d,b,5
nohistory,2d,b,5
nohistory,2d,b,3
nohistory,2d,b,5
nohistory,2d,b,5
nohistory,2d,b,4
nohistory,2d,b,4
nohistory,2d,b,5
nohistory,2d,b,3
nohistory,2d,b,3
nohistory,2d,b,4
nohistory,2d,b,3
nohistory,2d,b,5
nohistory,2d,b,3
nohistory,2d,b,4
nohistory,2d,b,3
nohistory,2d,b,3
nohistory,2d,b,3
nohistory,2d,b,5
nohistory,2d,c,4
nohistory,2d,c,5
nohistory,2d,c,1
nohistory,2d,c,4
nohistory,2d,c,5
nohistory,2d,c,3
nohistory,2d,c,3
nohistory,2d,c,4
nohistory,2d,c,5
nohistory,2d,c,2
nohistory,2d,c,5
nohistory,2d,c,4
nohistory,2d,c,4
nohistory,2d,c,5
nohistory,2d,c,5
nohistory,2d,c,3
nohistory,2d,c,4
nohistory,2d,c,3
nohistory,2d,c,3
nohistory,2d,c,3
nohistory,2d,c,2
nohistory,2d,c,4
nohistory,2d,c,2
nohistory,2d,c,5
nohistory,2d,c,4
nohistory,2d,c,4
nohistory,2d,c,4
nohistory,2d,c,3
nohistory,2d,c,4
