history,text,a,0.348214285714
history,text,a,0.370923913043
history,text,a,0.421875
history,text,a,0.421875
history,text,a,0.458881578947
history,text,a,0.46875
history,text,a,0.46875
history,text,a,0.46875
history,text,a,0.4875
history,text,a,0.49125
history,text,a,0.496875
history,text,a,0.5
history,text,a,0.511363636364
history,text,a,0.525
history,text,a,0.526785714286
history,text,a,0.54375
history,text,a,0.558035714286
history,text,a,0.567434210526
history,text,a,0.5859375
history,text,a,0.604166666667
history,text,a,0.609375
history,text,a,0.625
history,text,a,0.62625
history,text,a,0.6375
history,text,a,0.640625
history,text,a,0.665625
history,text,a,0.6796875
history,text,a,0.76171875
history,text,b,0.34375
history,text,b,0.36328125
history,text,b,0.41875
history,text,b,0.43125
history,text,b,0.4453125
history,text,b,0.446691176471
history,text,b,0.462890625
history,text,b,0.46875
history,text,b,0.46875
history,text,b,0.4765625
history,text,b,0.48046875
history,text,b,0.48125
history,text,b,0.515625
history,text,b,0.53125
history,text,b,0.541193181818
history,text,b,0.546875
history,text,b,0.547697368421
history,text,b,0.5875
history,text,b,0.59375
history,text,b,0.609375
history,text,b,0.622767857143
history,text,b,0.628125
history,text,b,0.6328125
history,text,b,0.6421875
history,text,b,0.65625
history,text,b,0.7171875
history,text,b,0.735576923077
history,text,b,0.75
history,text,c,0.328125
history,text,c,0.34375
history,text,c,0.417613636364
history,text,c,0.443181818182
history,text,c,0.46875
history,text,c,0.476785714286
history,text,c,0.479166666667
history,text,c,0.48689516129
history,text,c,0.5
history,text,c,0.508928571429
history,text,c,0.515625
history,text,c,0.517857142857
history,text,c,0.535714285714
history,text,c,0.546875
history,text,c,0.58125
history,text,c,0.582589285714
history,text,c,0.5859375
history,text,c,0.605769230769
history,text,c,0.609375
history,text,c,0.609375
history,text,c,0.614583333333
history,text,c,0.6525
history,text,c,0.65625
history,text,c,0.65625
history,text,c,0.675
history,text,c,0.69375
history,text,c,0.69375
history,text,c,0.698863636364
history,2d,a,0.289772727273
history,2d,a,0.34375
history,2d,a,0.390625
history,2d,a,0.426411290323
history,2d,a,0.427083333333
history,2d,a,0.427734375
history,2d,a,0.435267857143
history,2d,a,0.439903846154
history,2d,a,0.44140625
history,2d,a,0.455357142857
history,2d,a,0.496875
history,2d,a,0.515625
history,2d,a,0.534375
history,2d,a,0.534375
history,2d,a,0.535714285714
history,2d,a,0.542763157895
history,2d,a,0.552083333333
history,2d,a,0.578125
history,2d,a,0.58125
history,2d,a,0.583333333333
history,2d,a,0.5859375
history,2d,a,0.61875
history,2d,a,0.644230769231
history,2d,a,0.65625
history,2d,a,0.75
history,2d,a,0.75
history,2d,a,0.760416666667
history,2d,a,0.84375
history,2d,b,0.234375
history,2d,b,0.25
history,2d,b,0.26953125
history,2d,b,0.28125
history,2d,b,0.3125
history,2d,b,0.349431818182
history,2d,b,0.375
history,2d,b,0.442708333333
history,2d,b,0.45
history,2d,b,0.46875
history,2d,b,0.475961538462
history,2d,b,0.478125
history,2d,b,0.4921875
history,2d,b,0.495535714286
history,2d,b,0.50390625
history,2d,b,0.50625
history,2d,b,0.515625
history,2d,b,0.520833333333
history,2d,b,0.53125
history,2d,b,0.53125
history,2d,b,0.532894736842
history,2d,b,0.552083333333
history,2d,b,0.5625
history,2d,b,0.572916666667
history,2d,b,0.65
history,2d,b,0.651315789474
history,2d,b,0.696428571429
history,2d,b,0.729166666667
history,2d,c,0.28125
history,2d,c,0.296875
history,2d,c,0.3125
history,2d,c,0.375
history,2d,c,0.411057692308
history,2d,c,0.4375
history,2d,c,0.440625
history,2d,c,0.458333333333
history,2d,c,0.489583333333
history,2d,c,0.5
history,2d,c,0.5
history,2d,c,0.520833333333
history,2d,c,0.5390625
history,2d,c,0.552083333333
history,2d,c,0.553125
history,2d,c,0.575892857143
history,2d,c,0.5859375
history,2d,c,0.5859375
history,2d,c,0.59375
history,2d,c,0.61875
history,2d,c,0.631578947368
history,2d,c,0.6796875
history,2d,c,0.739583333333
history,2d,c,0.75
history,2d,c,0.758522727273
history,2d,c,0.80625
history,2d,c,0.80625
history,2d,c,0.9375
nohistory,text,a,0.29296875
nohistory,text,a,0.328125
nohistory,text,a,0.381696428571
nohistory,text,a,0.435661764706
nohistory,text,a,0.453125
nohistory,text,a,0.463541666667
nohistory,text,a,0.501358695652
nohistory,text,a,0.502604166667
nohistory,text,a,0.5078125
nohistory,text,a,0.511363636364
nohistory,text,a,0.53125
nohistory,text,a,0.545955882353
nohistory,text,a,0.55027173913
nohistory,text,a,0.55859375
nohistory,text,a,0.559375
nohistory,text,a,0.5625
nohistory,text,a,0.572916666667
nohistory,text,a,0.579044117647
nohistory,text,a,0.5875
nohistory,text,a,0.589285714286
nohistory,text,a,0.607142857143
nohistory,text,a,0.607336956522
nohistory,text,a,0.616071428571
nohistory,text,a,0.6240234375
nohistory,text,a,0.629464285714
nohistory,text,a,0.7734375
nohistory,text,a,0.78125
nohistory,text,a,0.814903846154
nohistory,text,b,0.34375
nohistory,text,b,0.41015625
nohistory,text,b,0.456414473684
nohistory,text,b,0.459051724138
nohistory,text,b,0.46875
nohistory,text,b,0.478125
nohistory,text,b,0.479166666667
nohistory,text,b,0.48046875
nohistory,text,b,0.495535714286
nohistory,text,b,0.5
nohistory,text,b,0.5
nohistory,text,b,0.504464285714
nohistory,text,b,0.53125
nohistory,text,b,0.534375
nohistory,text,b,0.536931818182
nohistory,text,b,0.539818548387
nohistory,text,b,0.5546875
nohistory,text,b,0.5625
nohistory,text,b,0.5625
nohistory,text,b,0.5625
nohistory,text,b,0.590625
nohistory,text,b,0.617647058824
nohistory,text,b,0.63125
nohistory,text,b,0.635416666667
nohistory,text,b,0.696428571429
nohistory,text,b,0.703125
nohistory,text,b,0.732421875
nohistory,text,b,0.735197368421
nohistory,text,c,0.375
nohistory,text,c,0.41015625
nohistory,text,c,0.417613636364
nohistory,text,c,0.419642857143
nohistory,text,c,0.425
nohistory,text,c,0.44375
nohistory,text,c,0.448660714286
nohistory,text,c,0.4575
nohistory,text,c,0.46875
nohistory,text,c,0.475961538462
nohistory,text,c,0.495535714286
nohistory,text,c,0.515625
nohistory,text,c,0.520833333333
nohistory,text,c,0.545454545455
nohistory,text,c,0.55078125
nohistory,text,c,0.568359375
nohistory,text,c,0.576704545455
nohistory,text,c,0.590625
nohistory,text,c,0.612132352941
nohistory,text,c,0.613636363636
nohistory,text,c,0.613636363636
nohistory,text,c,0.634191176471
nohistory,text,c,0.635416666667
nohistory,text,c,0.65625
nohistory,text,c,0.703125
nohistory,text,c,0.71875
nohistory,text,c,0.75
nohistory,text,c,0.78125
nohistory,2d,a,0.3125
nohistory,2d,a,0.336538461538
nohistory,2d,a,0.3515625
nohistory,2d,a,0.389423076923
nohistory,2d,a,0.401785714286
nohistory,2d,a,0.40625
nohistory,2d,a,0.447737068966
nohistory,2d,a,0.4765625
nohistory,2d,a,0.482142857143
nohistory,2d,a,0.484375
nohistory,2d,a,0.489583333333
nohistory,2d,a,0.494318181818
nohistory,2d,a,0.494612068966
nohistory,2d,a,0.5
nohistory,2d,a,0.5
nohistory,2d,a,0.502232142857
nohistory,2d,a,0.50625
nohistory,2d,a,0.514112903226
nohistory,2d,a,0.515625
nohistory,2d,a,0.545454545455
nohistory,2d,a,0.545454545455
nohistory,2d,a,0.552083333333
nohistory,2d,a,0.598557692308
nohistory,2d,a,0.620192307692
nohistory,2d,a,0.694602272727
nohistory,2d,a,0.703125
nohistory,2d,a,0.703125
nohistory,2d,a,0.75
nohistory,2d,b,0.328125
nohistory,2d,b,0.375
nohistory,2d,b,0.40625
nohistory,2d,b,0.4125
nohistory,2d,b,0.428571428571
nohistory,2d,b,0.434659090909
nohistory,2d,b,0.4375
nohistory,2d,b,0.4453125
nohistory,2d,b,0.4453125
nohistory,2d,b,0.455357142857
nohistory,2d,b,0.46875
nohistory,2d,b,0.482142857143
nohistory,2d,b,0.495535714286
nohistory,2d,b,0.507102272727
nohistory,2d,b,0.510110294118
nohistory,2d,b,0.53125
nohistory,2d,b,0.53125
nohistory,2d,b,0.533653846154
nohistory,2d,b,0.548076923077
nohistory,2d,b,0.5625
nohistory,2d,b,0.583333333333
nohistory,2d,b,0.6
nohistory,2d,b,0.614583333333
nohistory,2d,b,0.6171875
nohistory,2d,b,0.622767857143
nohistory,2d,b,0.631793478261
nohistory,2d,b,0.6328125
nohistory,2d,b,0.663461538462
nohistory,2d,c,0.0
nohistory,2d,c,0.0
nohistory,2d,c,0.09375
nohistory,2d,c,0.09375
nohistory,2d,c,0.25
nohistory,2d,c,0.270833333333
nohistory,2d,c,0.45375
nohistory,2d,c,0.455357142857
nohistory,2d,c,0.46875
nohistory,2d,c,0.46875
nohistory,2d,c,0.474609375
nohistory,2d,c,0.482142857143
nohistory,2d,c,0.522321428571
nohistory,2d,c,0.540178571429
nohistory,2d,c,0.542410714286
nohistory,2d,c,0.553125
nohistory,2d,c,0.555555555556
nohistory,2d,c,0.5625
nohistory,2d,c,0.572916666667
