history,text,a,109.24
history,text,a,118.32
history,text,a,120.03
history,text,a,122.12
history,text,a,123.87
history,text,a,157.16
history,text,a,1625.31
history,text,a,163.44
history,text,a,169.86
history,text,a,177.90
history,text,a,178.88
history,text,a,179.42
history,text,a,180.58
history,text,a,191.92
history,text,a,198.45
history,text,a,199.64
history,text,a,199.74
history,text,a,218.02
history,text,a,252.43
history,text,a,261.11
history,text,a,286.48
history,text,a,46.93
history,text,a,460.63
history,text,a,64.73
history,text,a,65.62
history,text,a,75.46
history,text,a,77.56
history,text,a,91.64
history,text,b,123.53
history,text,b,128.08
history,text,b,128.46
history,text,b,149.04
history,text,b,156.88
history,text,b,165.90
history,text,b,174.71
history,text,b,179.83
history,text,b,188.61
history,text,b,190.56
history,text,b,208.90
history,text,b,234.01
history,text,b,258.20
history,text,b,260.63
history,text,b,307.32
history,text,b,309.28
history,text,b,311.43
history,text,b,341.18
history,text,b,395.86
history,text,b,445.11
history,text,b,450.95
history,text,b,48.18
history,text,b,49.77
history,text,b,552.59
history,text,b,58.21
history,text,b,60.37
history,text,b,62.01
history,text,b,88.34
history,text,c,115.57
history,text,c,122.19
history,text,c,128.57
history,text,c,129.38
history,text,c,139.12
history,text,c,175.11
history,text,c,176.78
history,text,c,193.99
history,text,c,196.92
history,text,c,198.22
history,text,c,251.26
history,text,c,271.87
history,text,c,292.13
history,text,c,324.89
history,text,c,336.62
history,text,c,346.59
history,text,c,354.74
history,text,c,369.48
history,text,c,410.48
history,text,c,43.00
history,text,c,462.25
history,text,c,48.83
history,text,c,485.81
history,text,c,59.75
history,text,c,60.89
history,text,c,683.64
history,text,c,70.25
history,text,c,77.98
history,2d,a,125.86
history,2d,a,131.33
history,2d,a,135.10
history,2d,a,147.62
history,2d,a,152.21
history,2d,a,153.36
history,2d,a,156.08
history,2d,a,165.39
history,2d,a,175.52
history,2d,a,177.26
history,2d,a,184.06
history,2d,a,188.27
history,2d,a,197.42
history,2d,a,201.32
history,2d,a,203.98
history,2d,a,219.61
history,2d,a,247.62
history,2d,a,280.95
history,2d,a,374.13
history,2d,a,389.00
history,2d,a,413.35
history,2d,a,491.63
history,2d,a,548.33
history,2d,a,55.99
history,2d,a,69.84
history,2d,a,71.27
history,2d,a,745.69
history,2d,a,86.30
history,2d,b,131.53
history,2d,b,134.79
history,2d,b,136.01
history,2d,b,136.52
history,2d,b,138.80
history,2d,b,139.09
history,2d,b,176.19
history,2d,b,182.33
history,2d,b,193.58
history,2d,b,217.95
history,2d,b,234.79
history,2d,b,266.47
history,2d,b,300.89
history,2d,b,308.21
history,2d,b,34.70
history,2d,b,348.95
history,2d,b,391.81
history,2d,b,544.81
history,2d,b,548.07
history,2d,b,588.19
history,2d,b,59.69
history,2d,b,590.03
history,2d,b,626.19
history,2d,b,67.10
history,2d,b,68.52
history,2d,b,695.13
history,2d,b,72.60
history,2d,b,75.88
history,2d,c,121.46
history,2d,c,131.00
history,2d,c,140.55
history,2d,c,141.82
history,2d,c,159.17
history,2d,c,163.37
history,2d,c,163.97
history,2d,c,167.19
history,2d,c,178.55
history,2d,c,185.62
history,2d,c,189.60
history,2d,c,195.78
history,2d,c,21.17
history,2d,c,211.41
history,2d,c,211.93
history,2d,c,215.18
history,2d,c,271.50
history,2d,c,276.25
history,2d,c,305.01
history,2d,c,335.96
history,2d,c,338.86
history,2d,c,359.00
history,2d,c,36.78
history,2d,c,49.54
history,2d,c,532.06
history,2d,c,563.83
history,2d,c,58.31
history,2d,c,67.12
nohistory,text,a,113.62
nohistory,text,a,118.68
nohistory,text,a,140.77
nohistory,text,a,148.01
nohistory,text,a,201.38
nohistory,text,a,206.75
nohistory,text,a,212.55
nohistory,text,a,221.34
nohistory,text,a,238.48
nohistory,text,a,268.34
nohistory,text,a,288.88
nohistory,text,a,292.20
nohistory,text,a,292.75
nohistory,text,a,299.55
nohistory,text,a,30.20
nohistory,text,a,345.01
nohistory,text,a,348.30
nohistory,text,a,352.99
nohistory,text,a,364.60
nohistory,text,a,381.47
nohistory,text,a,404.59
nohistory,text,a,419.29
nohistory,text,a,61.52
nohistory,text,a,669.18
nohistory,text,a,76.67
nohistory,text,a,79.35
nohistory,text,a,80.02
nohistory,text,a,84.36
nohistory,text,b,102.22
nohistory,text,b,128.11
nohistory,text,b,143.89
nohistory,text,b,145.18
nohistory,text,b,159.74
nohistory,text,b,161.40
nohistory,text,b,175.12
nohistory,text,b,176.88
nohistory,text,b,187.24
nohistory,text,b,210.50
nohistory,text,b,233.26
nohistory,text,b,266.07
nohistory,text,b,280.88
nohistory,text,b,304.55
nohistory,text,b,321.58
nohistory,text,b,345.32
nohistory,text,b,46.92
nohistory,text,b,49.18
nohistory,text,b,497.26
nohistory,text,b,544.37
nohistory,text,b,55.69
nohistory,text,b,55.81
nohistory,text,b,58.38
nohistory,text,b,80.67
nohistory,text,b,81.55
nohistory,text,b,81.82
nohistory,text,b,87.28
nohistory,text,b,87.55
nohistory,text,c,105.85
nohistory,text,c,116.23
nohistory,text,c,139.53
nohistory,text,c,142.12
nohistory,text,c,162.46
nohistory,text,c,173.21
nohistory,text,c,194.65
nohistory,text,c,210.35
nohistory,text,c,227.78
nohistory,text,c,234.07
nohistory,text,c,236.40
nohistory,text,c,246.42
nohistory,text,c,260.04
nohistory,text,c,272.71
nohistory,text,c,304.78
nohistory,text,c,319.14
nohistory,text,c,356.25
nohistory,text,c,40.98
nohistory,text,c,61.00
nohistory,text,c,619.12
nohistory,text,c,65.27
nohistory,text,c,69.37
nohistory,text,c,71.86
nohistory,text,c,73.42
nohistory,text,c,75.47
nohistory,text,c,76.45
nohistory,text,c,77.67
nohistory,text,c,823.79
nohistory,2d,a,115.38
nohistory,2d,a,138.38
nohistory,2d,a,148.19
nohistory,2d,a,16.54
nohistory,2d,a,162.70
nohistory,2d,a,189.73
nohistory,2d,a,198.20
nohistory,2d,a,217.15
nohistory,2d,a,237.08
nohistory,2d,a,253.40
nohistory,2d,a,269.68
nohistory,2d,a,297.43
nohistory,2d,a,310.50
nohistory,2d,a,311.08
nohistory,2d,a,320.81
nohistory,2d,a,36.39
nohistory,2d,a,397.22
nohistory,2d,a,465.13
nohistory,2d,a,47.86
nohistory,2d,a,59.30
nohistory,2d,a,654.28
nohistory,2d,a,68.67
nohistory,2d,a,792.74
nohistory,2d,a,89.10
nohistory,2d,a,89.67
nohistory,2d,a,90.32
nohistory,2d,a,94.50
nohistory,2d,a,95.65
nohistory,2d,b,109.93
nohistory,2d,b,114.12
nohistory,2d,b,119.80
nohistory,2d,b,143.83
nohistory,2d,b,146.30
nohistory,2d,b,159.98
nohistory,2d,b,164.56
nohistory,2d,b,164.88
nohistory,2d,b,165.20
nohistory,2d,b,175.57
nohistory,2d,b,182.75
nohistory,2d,b,188.46
nohistory,2d,b,191.04
nohistory,2d,b,204.28
nohistory,2d,b,213.18
nohistory,2d,b,215.89
nohistory,2d,b,223.52
nohistory,2d,b,260.96
nohistory,2d,b,277.08
nohistory,2d,b,278.00
nohistory,2d,b,285.33
nohistory,2d,b,421.77
nohistory,2d,b,439.21
nohistory,2d,b,483.80
nohistory,2d,b,75.94
nohistory,2d,b,83.25
